"pressure_def","Type","csqueeze","fut_csqueeze","fut_barriers","sed_supp","fut_dams","fut_slr","ant_slr","fut_gwsub","gwsub","fut_drought","fut_ext_rain","storms","hist_drought","hist_ext_rain","Tidal_Class","fut_storms","prop_estab","sea_net_change","land_net_change","climate","land_net_change_obs","sea_net_change_obs","csqueeze_1","fut_csqueeze_1","cdev","fut_cdev","Geomorphology"
4,"OpenCoast_62462","M","M","Medium","L","L",1,0,0,0,0,0,1,0,0,"H",1,"L","Gain_neutrality","Loss","arid",-1,1,1,1,"Medium","Low","OpenCoast"
4,"OpenCoast_62464","L","L","High","L","L",1,0,0,0,1,0,1,1,1,"H",1,"L","Loss","Loss","humid",-1,-1,1,1,"High","High","OpenCoast"
4,"OpenCoast_62466","M","M","Medium","L","L",1,0,0,0,1,0,1,1,1,"H",1,"H","Loss","Loss","arid",-1,-1,1,1,"Medium","Medium","OpenCoast"
4,"OpenCoast_62467","M","M","Medium","L","L",0,0,0,0,0,0,1,0,0,"H",1,"L","Loss","Loss","humid",-1,-1,1,1,"Medium","Low","OpenCoast"
4,"OpenCoast_62468","M","M","Medium","L","L",1,0,0,0,1,0,1,1,1,"H",1,"M","Gain_neutrality","Loss","humid",-1,1,1,1,"Medium","Low","OpenCoast"
4,"OpenCoast_62469","L","L","High","L","L",1,0,0,0,1,0,1,1,1,"H",1,"L","Gain_neutrality","Loss","humid",-1,1,1,1,"High","Medium","OpenCoast"
4,"OpenCoast_62470","L","L","High","L","L",0,0,0,0,0,0,1,1,0,"H",1,"M","Loss","Loss","humid",-1,-1,1,1,"High","High","OpenCoast"
4,"OpenCoast_62471","L","L","High","L","L",0,1,0,0,0,0,1,0,0,"H",1,"M","Loss","Loss","humid",-1,-1,1,1,"High","High","OpenCoast"
4,"OpenCoast_62472","L","L","High","L","L",1,0,0,0,1,0,1,1,0,"H",1,"M","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","OpenCoast"
4,"OpenCoast_62474","M","M","Medium","L","L",1,0,0,0,1,0,1,1,0,"H",1,"L","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"Medium","Low","OpenCoast"
4,"OpenCoast_62475","L","L","High","L","L",0,0,0,0,0,1,0,0,1,"M",0,"L","Loss","Loss","humid",-1,-1,1,1,"High","High","OpenCoast"
4,"OpenCoast_62477","L","L","High","L","L",1,0,0,0,1,0,1,0,0,"H",1,"L","Gain_neutrality","Loss","humid",-1,1,1,1,"High","Medium","OpenCoast"
4,"OpenCoast_62478","L","L","High","L","L",0,0,0,0,0,0,1,1,0,"H",1,"L","Loss","Loss","humid",-1,-1,1,1,"High","Medium","OpenCoast"
4,"OpenCoast_62479","M","M","Medium","L","L",0,0,0,0,0,0,1,1,0,"H",1,"M","Loss","Loss","humid",-1,-1,1,1,"Medium","Low","OpenCoast"
4,"OpenCoast_62482","L","L","High","L","L",1,0,0,0,0,0,1,1,1,"H",1,"M","Loss","Loss","humid",-1,-1,1,1,"High","High","OpenCoast"
4,"OpenCoast_62483","M","M","Medium","L","L",1,0,0,0,0,0,1,0,1,"H",1,"M","Gain_neutrality","Loss","humid",-1,1,1,1,"Medium","Medium","OpenCoast"
4,"OpenCoast_62484","M","M","Medium","L","L",1,0,0,0,0,0,1,0,1,"H",1,"M","Loss","Loss","humid",-1,-1,1,1,"Medium","Medium","OpenCoast"
4,"OpenCoast_62485","M","M","Medium","L","L",1,0,0,0,0,0,1,0,0,"H",1,"M","Loss","Loss","humid",-1,-1,1,1,"Medium","Low","OpenCoast"
4,"OpenCoast_62486","M","M","Medium","L","L",1,0,0,0,0,0,1,0,1,"H",1,"H","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"Medium","Low","OpenCoast"
4,"OpenCoast_62487","L","L","High","L","L",0,1,0,0,0,0,1,0,0,"H",1,"L","Loss","Loss","humid",-1,-1,1,1,"High","High","OpenCoast"
4,"OpenCoast_62488","L","L","High","L","L",1,1,0,0,0,0,0,0,0,"H",1,"L","Gain_neutrality","Loss","arid",-1,1,1,1,"High","High","OpenCoast"
4,"OpenCoast_62491","H","H","Low","L","L",1,0,0,0,0,0,1,1,1,"H",1,"L","Gain_neutrality","Loss","arid",-1,1,1,0,"Low","None","OpenCoast"
4,"OpenCoast_62494","H","H","Low","L","L",0,0,0,0,0,0,1,1,1,"H",1,"L","Loss","Loss","humid",-1,-1,1,1,"Low","Low","OpenCoast"
4,"OpenCoast_62495","H","H","Low","L","L",0,0,0,0,0,0,1,0,0,"H",1,"H","Loss","Loss","humid",-1,-1,1,1,"Low","Low","OpenCoast"
4,"OpenCoast_62496","M","M","Medium","L","L",1,0,0,0,0,0,1,0,1,"H",1,"M","Gain_neutrality","Loss","humid",-1,1,1,1,"Medium","Medium","OpenCoast"
4,"OpenCoast_62497","L","L","High","L","L",0,0,0,0,0,0,1,0,1,"H",1,"M","Loss","Loss","humid",-1,-1,1,1,"High","Medium","OpenCoast"
4,"OpenCoast_62498","H","H","Low","L","L",0,0,0,0,0,0,1,1,1,"H",1,"M","Loss","Loss","humid",-1,-1,1,1,"Low","Low","OpenCoast"
4,"OpenCoast_62499","M","M","Medium","L","L",1,0,0,0,0,0,1,0,0,"H",1,"L","Loss","Loss","humid",-1,-1,1,1,"Medium","Low","OpenCoast"
4,"OpenCoast_62500","L","L","High","L","L",0,0,1,1,0,1,0,0,1,"M",0,"M","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","OpenCoast"
4,"OpenCoast_62501","L","L","High","L","L",0,1,0,0,0,0,1,1,0,"H",1,"M","Gain_neutrality","Loss","humid",-1,1,1,1,"High","Medium","OpenCoast"
4,"OpenCoast_62502","M","M","Medium","L","L",0,0,0,0,0,0,1,1,0,"H",1,"H","Loss","Loss","humid",-1,-1,1,1,"Medium","Medium","OpenCoast"
4,"OpenCoast_62504","L","L","High","L","L",0,1,0,0,0,0,1,1,0,"H",1,"M","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","OpenCoast"
4,"OpenCoast_62509","H","H","Low","L","L",1,0,0,0,0,0,1,1,1,"H",1,"L","Loss","Loss","arid",-1,-1,1,0,"Low","None","OpenCoast"
4,"OpenCoast_62510","H","H","Low","L","L",1,0,0,0,1,0,1,1,1,"H",1,"L","Loss","Loss","arid",-1,-1,1,1,"Low","Low","OpenCoast"
4,"OpenCoast_62511","M","M","Medium","L","L",1,0,0,0,1,0,1,1,0,"H",1,"L","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"Medium","Medium","OpenCoast"
4,"OpenCoast_62513","L","L","High","L","L",0,0,0,0,0,0,1,1,0,"H",1,"M","Loss","Loss","humid",-1,-1,1,1,"High","High","OpenCoast"
4,"OpenCoast_62514","L","L","High","L","L",0,0,0,0,0,1,0,0,1,"M",0,"M","Loss","Loss","humid",-1,-1,1,1,"High","High","OpenCoast"
4,"OpenCoast_62516","L","L","High","L","L",0,0,0,0,0,0,1,0,0,"H",1,"L","Gain_neutrality","Loss","humid",-1,1,1,1,"High","Medium","OpenCoast"
4,"OpenCoast_62518","L","L","High","L","L",1,0,0,0,0,0,1,0,1,"H",1,"H","Loss","Loss","humid",-1,-1,1,1,"High","High","OpenCoast"
4,"OpenCoast_62520","L","L","High","L","L",0,0,0,0,0,1,0,0,1,"M",0,"M","Gain_neutrality","Gain_neutrality","arid",1,1,1,1,"High","High","OpenCoast"
4,"OpenCoast_62521","M","M","Medium","L","L",1,0,0,0,0,0,1,1,1,"H",1,"L","Gain_neutrality","Loss","humid",-1,1,1,1,"Medium","Medium","OpenCoast"
4,"OpenCoast_62522","L","L","High","L","L",1,1,0,0,0,0,0,0,1,"H",1,"L","Loss","Loss","humid",-1,-1,1,1,"High","High","OpenCoast"
4,"OpenCoast_62524","M","M","Medium","L","L",1,0,0,0,0,0,1,0,0,"H",1,"M","Loss","Loss","arid",-1,-1,1,1,"Medium","Medium","OpenCoast"
4,"OpenCoast_62525","M","M","Medium","L","L",0,0,0,0,0,0,1,0,1,"H",1,"L","Gain_neutrality","Loss","arid",-1,1,1,1,"Medium","Medium","OpenCoast"
4,"OpenCoast_62526","L","L","High","L","L",0,0,1,1,0,1,0,0,1,"M",0,"H","Gain_neutrality","Gain_neutrality","arid",1,1,1,1,"High","High","OpenCoast"
4,"OpenCoast_62531","L","L","High","L","L",0,0,0,0,0,1,1,1,0,"H",1,"H","Loss","Loss","humid",-1,-1,1,1,"High","Medium","OpenCoast"
4,"OpenCoast_62533","M","M","Medium","L","L",1,0,0,0,0,0,1,0,0,"H",1,"M","Loss","Loss","humid",-1,-1,1,1,"Medium","Medium","OpenCoast"
4,"OpenCoast_62535","L","L","High","L","L",0,0,0,0,0,1,1,1,0,"H",1,"M","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","OpenCoast"
4,"OpenCoast_62536","L","L","High","L","L",0,0,0,0,0,1,1,1,0,"H",1,"L","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","OpenCoast"
4,"OpenCoast_62537","L","L","High","L","L",0,1,0,0,0,1,1,1,0,"H",1,"M","Loss","Loss","humid",-1,-1,1,1,"High","High","OpenCoast"
4,"OpenCoast_62539","L","L","High","L","L",0,0,0,0,0,0,1,0,1,"H",1,"M","Loss","Loss","humid",-1,-1,1,1,"High","Medium","OpenCoast"
4,"OpenCoast_62540","L","L","High","L","L",1,0,0,0,1,0,1,0,0,"H",1,"M","Gain_neutrality","Loss","humid",-1,1,1,1,"High","Medium","OpenCoast"
4,"OpenCoast_62541","L","L","High","L","L",0,0,0,0,0,1,0,1,0,"H",0,"L","Loss","Loss","arid",-1,-1,1,1,"High","High","OpenCoast"
4,"OpenCoast_62548","L","L","High","L","L",0,0,0,0,0,1,0,0,1,"H",0,"L","Gain_neutrality","Loss","arid",-1,1,1,1,"High","High","OpenCoast"
4,"OpenCoast_62552","M","M","Medium","L","L",1,1,0,0,1,0,1,1,1,"H",1,"M","Gain_neutrality","Loss","humid",-1,1,1,1,"Medium","Medium","OpenCoast"
4,"OpenCoast_62553","M","L","High","L","L",0,0,0,0,0,1,0,1,0,"H",0,"L","Loss","Loss","arid",-1,-1,1,1,"Medium","High","OpenCoast"
4,"OpenCoast_62554","L","L","High","L","L",0,0,0,0,1,0,1,1,1,"H",1,"L","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"High","High","OpenCoast"
4,"OpenCoast_62555","H","H","Low","L","L",1,1,0,0,1,0,1,1,1,"H",1,"L","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"Low","Low","OpenCoast"
4,"OpenCoast_62560","M","L","High","L","L",1,1,0,0,0,0,0,0,0,"H",1,"L","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"Medium","High","OpenCoast"
4,"OpenCoast_62561","M","M","Medium","L","L",1,0,0,0,0,0,1,0,0,"H",1,"L","Loss","Loss","humid",-1,-1,1,1,"Medium","Low","OpenCoast"
4,"OpenCoast_62564","M","M","Medium","L","L",1,0,0,0,0,0,1,0,0,"H",1,"M","Loss","Loss","humid",-1,-1,1,1,"Medium","Low","OpenCoast"
4,"OpenCoast_62566","H","H","Low","L","L",1,0,0,0,0,0,1,1,1,"H",1,"M","Gain_neutrality","Loss","arid",-1,1,1,0,"Low","None","OpenCoast"
4,"OpenCoast_62572","H","H","Low","L","L",1,0,0,0,0,0,1,0,0,"H",1,"M","Loss","Loss","humid",-1,-1,1,1,"Low","Low","OpenCoast"
4,"OpenCoast_62573","H","H","Low","L","L",1,0,0,0,0,0,1,0,0,"H",1,"M","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"Low","Low","OpenCoast"
4,"OpenCoast_62574","M","M","Medium","L","L",1,0,0,0,0,0,1,0,0,"H",1,"M","Gain_neutrality","Loss","humid",-1,1,1,1,"Medium","Low","OpenCoast"
4,"OpenCoast_62576","M","M","Medium","L","L",1,0,0,0,0,0,1,0,0,"H",1,"M","Loss","Loss","humid",-1,-1,1,1,"Medium","Low","OpenCoast"
4,"OpenCoast_62577","L","L","High","L","L",0,0,1,1,0,1,1,0,0,"H",0,"L","Loss","Loss","humid",-1,-1,1,1,"High","High","OpenCoast"
4,"OpenCoast_62578","H","H","Low","L","L",1,0,0,0,0,0,1,0,0,"H",1,"M","Gain_neutrality","Loss","arid",-1,1,1,0,"Low","None","OpenCoast"
4,"OpenCoast_62579","L","L","High","L","L",1,0,0,0,0,0,1,0,0,"H",1,"L","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","OpenCoast"
4,"OpenCoast_62582","L","L","High","L","L",1,0,0,0,0,0,1,0,0,"H",1,"H","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"High","Medium","OpenCoast"
4,"OpenCoast_62584","H","M","Medium","L","L",1,0,0,0,0,0,1,0,0,"H",1,"M","Gain_neutrality","Loss","arid",-1,1,1,1,"Low","Medium","OpenCoast"
4,"OpenCoast_62585","L","L","High","L","L",1,0,0,0,0,0,1,0,0,"H",1,"L","Loss","Loss","humid",-1,-1,1,1,"High","High","OpenCoast"
4,"OpenCoast_62587","L","L","High","L","L",0,1,0,0,0,0,0,0,1,"H",0,"M","Loss","Loss","arid",-1,-1,1,1,"High","High","OpenCoast"
4,"OpenCoast_62591","M","M","Medium","L","L",0,0,0,0,0,1,1,0,1,"M",1,"H","Loss","Loss","arid",-1,-1,1,1,"Medium","Medium","OpenCoast"
4,"OpenCoast_62592","H","H","Low","L","L",1,0,0,0,0,0,1,1,1,"H",1,"L","Loss","Loss","arid",-1,-1,1,0,"Low","None","OpenCoast"
4,"OpenCoast_62593","L","L","High","L","L",0,1,0,0,0,1,1,0,1,"M",0,"L","Loss","Loss","humid",-1,-1,1,1,"High","High","OpenCoast"
4,"OpenCoast_62595","M","M","Medium","L","L",1,0,0,0,0,0,1,0,0,"H",1,"H","Loss","Loss","humid",-1,-1,1,1,"Medium","Medium","OpenCoast"
4,"OpenCoast_62596","L","L","High","L","L",0,0,0,0,0,1,1,0,1,"M",0,"H","Gain_neutrality","Gain_neutrality","arid",1,1,1,1,"High","High","OpenCoast"
4,"OpenCoast_62597","H","H","Low","L","L",1,0,0,0,0,0,1,0,0,"H",1,"H","Loss","Loss","humid",-1,-1,1,1,"Low","Low","OpenCoast"
4,"OpenCoast_62598","M","M","Medium","L","L",1,0,0,0,0,0,1,0,0,"H",1,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"Medium","Medium","OpenCoast"
4,"OpenCoast_62600","M","M","Medium","L","L",1,0,0,0,0,0,1,0,0,"H",1,"H","Loss","Loss","humid",-1,-1,1,1,"Medium","Low","OpenCoast"
4,"OpenCoast_62607","M","M","Medium","L","L",0,1,0,0,0,1,0,0,1,"M",0,"M","Gain_neutrality","Gain_neutrality","arid",1,1,1,1,"Medium","Medium","OpenCoast"
4,"OpenCoast_62608","H","H","Low","L","L",0,1,0,0,0,1,0,0,0,"H",0,"L","Loss","Loss","arid",-1,-1,1,0,"Low","None","OpenCoast"
4,"OpenCoast_62609","H","H","Low","L","L",1,0,0,0,0,0,1,1,0,"H",1,"H","Loss","Loss","arid",-1,-1,1,0,"Low","None","OpenCoast"
4,"OpenCoast_62610","L","L","High","L","L",0,0,0,0,0,1,1,0,1,"M",1,"H","Gain_neutrality","Gain_neutrality","arid",1,1,1,1,"High","High","OpenCoast"
4,"OpenCoast_62612","H","H","Low","L","L",1,0,0,0,0,0,1,0,1,"H",1,"L","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"Low","Low","OpenCoast"
4,"OpenCoast_62614","H","M","Medium","L","L",1,0,0,0,0,0,1,1,1,"H",1,"M","Gain_neutrality","Loss","arid",-1,1,1,1,"Low","Medium","OpenCoast"
4,"OpenCoast_62616","H","H","Low","L","L",0,0,0,0,0,0,0,0,0,"H",0,"M","Loss","Loss","arid",-1,-1,1,0,"Low","None","OpenCoast"
4,"OpenCoast_62618","L","L","High","L","L",1,0,0,0,1,0,1,1,0,"H",1,"L","Gain_neutrality","Gain_neutrality","arid",1,1,1,1,"High","High","OpenCoast"
4,"OpenCoast_62619","H","H","Low","L","L",0,0,0,0,0,0,0,0,0,"H",0,"L","Gain_neutrality","Loss","arid",-1,1,1,0,"Low","None","OpenCoast"
4,"OpenCoast_62624","H","H","Low","L","L",1,0,0,0,0,0,1,1,0,"H",1,"M","Gain_neutrality","Gain_neutrality","arid",1,1,1,0,"Low","None","OpenCoast"
4,"OpenCoast_62625","L","L","High","L","L",0,0,0,0,0,0,0,0,0,"H",0,"L","Gain_neutrality","Loss","arid",-1,1,1,1,"High","High","OpenCoast"
4,"OpenCoast_62626","L","L","High","L","L",0,1,0,0,0,1,1,1,0,"M",1,"L","Loss","Loss","humid",-1,-1,1,1,"High","High","OpenCoast"
4,"OpenCoast_62627","H","M","Medium","L","L",1,0,0,0,0,0,1,1,1,"H",1,"M","Loss","Loss","arid",-1,-1,1,1,"Low","Medium","OpenCoast"
4,"OpenCoast_62630","H","M","Medium","L","L",1,0,0,0,0,0,1,0,1,"H",1,"M","Gain_neutrality","Loss","arid",-1,1,1,1,"Low","Medium","OpenCoast"
4,"OpenCoast_62631","H","H","Low","L","L",1,0,0,0,0,0,1,0,0,"H",1,"M","Loss","Loss","humid",-1,-1,1,1,"Low","Low","OpenCoast"
4,"OpenCoast_62632","H","H","Low","L","L",1,0,0,0,0,0,1,0,0,"H",1,"L","Loss","Gain_neutrality","humid",1,-1,1,1,"Low","Low","OpenCoast"
4,"OpenCoast_62634","H","M","Medium","L","L",1,0,0,0,0,0,1,0,0,"H",1,"M","Loss","Loss","arid",-1,-1,1,1,"Low","Medium","OpenCoast"
4,"OpenCoast_62635","H","H","Low","L","L",1,0,0,0,0,0,1,1,0,"H",1,"H","Gain_neutrality","Gain_neutrality","arid",1,1,1,1,"Low","Low","OpenCoast"
4,"OpenCoast_62636","L","L","High","L","L",1,0,0,0,0,0,1,0,1,"H",1,"L","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"High","Medium","OpenCoast"
4,"OpenCoast_62637","H","H","Low","L","L",1,0,0,0,0,0,1,0,1,"H",1,"M","Loss","Gain_neutrality","humid",1,-1,1,1,"Low","Low","OpenCoast"
4,"OpenCoast_62638","L","L","High","L","L",0,0,0,0,0,0,1,1,0,"M",1,"M","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","OpenCoast"
4,"OpenCoast_62642","L","L","High","L","L",0,1,0,0,0,0,0,1,0,"H",0,"L","Loss","Gain_neutrality","arid",1,-1,1,1,"High","High","OpenCoast"
4,"OpenCoast_62643","M","M","Medium","L","L",1,0,0,0,0,0,1,0,1,"H",1,"L","Loss","Loss","humid",-1,-1,1,1,"Medium","Medium","OpenCoast"
4,"OpenCoast_62644","L","L","High","L","L",0,0,0,0,0,0,1,1,0,"L",1,"M","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","OpenCoast"
4,"OpenCoast_62645","H","H","Low","L","L",1,0,0,0,0,0,1,1,1,"H",1,"M","Gain_neutrality","Gain_neutrality","arid",1,1,1,0,"Low","None","OpenCoast"
4,"OpenCoast_62646","L","L","High","L","L",0,0,0,0,0,0,1,1,0,"L",1,"L","Loss","Loss","humid",-1,-1,1,1,"High","High","OpenCoast"
4,"OpenCoast_62648","H","H","Low","L","L",0,0,0,0,0,0,0,1,0,"H",0,"M","Gain_neutrality","Gain_neutrality","arid",1,1,1,1,"Low","Low","OpenCoast"
4,"OpenCoast_62649","L","L","High","L","L",0,0,0,0,0,0,0,0,0,"H",0,"M","Gain_neutrality","Gain_neutrality","arid",1,1,1,1,"High","High","OpenCoast"
4,"OpenCoast_62653","M","M","Medium","L","L",1,0,0,0,0,0,1,0,1,"H",1,"M","Loss","Loss","humid",-1,-1,1,1,"Medium","Medium","OpenCoast"
4,"OpenCoast_62655","L","L","High","L","L",0,0,0,0,0,0,1,1,0,"L",1,"L","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","OpenCoast"
4,"OpenCoast_62656","H","H","Low","L","L",0,1,0,0,0,0,0,1,1,"H",0,"M","Loss","Loss","arid",-1,-1,1,1,"Low","Low","OpenCoast"
4,"OpenCoast_62657","M","M","Medium","L","L",1,0,0,0,0,0,1,1,1,"H",1,"M","Gain_neutrality","Loss","arid",-1,1,1,1,"Medium","Low","OpenCoast"
4,"OpenCoast_62659","M","M","Medium","L","L",1,0,0,0,0,0,1,0,1,"H",1,"L","Gain_neutrality","Loss","humid",-1,1,1,1,"Medium","Medium","OpenCoast"
4,"OpenCoast_62661","H","M","Medium","L","L",1,0,0,0,0,0,1,0,1,"H",1,"M","Loss","Loss","humid",-1,-1,1,1,"Low","Medium","OpenCoast"
4,"OpenCoast_62662","L","L","High","L","L",1,1,0,0,0,0,1,0,1,"H",1,"L","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","OpenCoast"
4,"OpenCoast_62663","L","L","High","L","L",0,0,0,0,0,0,0,0,0,"H",0,"H","Loss","Gain_neutrality","arid",1,-1,1,1,"High","High","OpenCoast"
4,"OpenCoast_62664","L","L","High","L","L",1,0,0,0,0,0,1,0,0,"H",1,"H","Loss","Loss","humid",-1,-1,1,1,"High","High","OpenCoast"
4,"OpenCoast_62665","L","L","High","L","L",1,0,0,0,0,0,1,0,0,"H",1,"M","Loss","Loss","humid",-1,-1,1,1,"High","High","OpenCoast"
4,"OpenCoast_62666","M","M","Medium","L","L",1,0,0,0,0,0,1,0,1,"H",1,"M","Loss","Loss","humid",-1,-1,1,1,"Medium","Medium","OpenCoast"
4,"OpenCoast_62667","L","L","High","L","L",1,1,0,0,0,0,1,0,1,"H",1,"L","Loss","Loss","humid",-1,-1,1,1,"High","High","OpenCoast"
4,"OpenCoast_62668","L","L","High","L","L",0,0,0,0,0,0,1,1,0,"M",1,"M","Loss","Loss","humid",-1,-1,1,1,"High","High","OpenCoast"
4,"OpenCoast_62671","L","L","High","L","L",0,1,0,0,0,1,1,1,0,"L",1,"L","Loss","Loss","humid",-1,-1,1,1,"High","High","OpenCoast"
4,"OpenCoast_62676","H","H","Low","L","L",1,0,0,0,0,0,1,0,0,"H",1,"L","Loss","Loss","arid",-1,-1,1,0,"Low","None","OpenCoast"
4,"OpenCoast_62677","L","L","High","L","L",0,1,0,0,0,1,1,0,0,"H",1,"M","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","OpenCoast"
4,"OpenCoast_62678","M","M","Medium","L","L",1,0,0,0,1,0,1,1,0,"H",1,"M","Loss","Loss","arid",-1,-1,1,1,"Medium","Medium","OpenCoast"
4,"OpenCoast_62679","H","H","Low","L","L",1,0,0,0,0,0,1,0,0,"H",1,"H","Loss","Loss","arid",-1,-1,1,0,"Low","None","OpenCoast"
4,"OpenCoast_62680","L","L","High","L","L",0,1,0,0,0,1,0,1,0,"H",0,"L","Loss","Loss","arid",-1,-1,1,1,"High","High","OpenCoast"
4,"OpenCoast_62681","H","H","Low","L","L",1,0,0,0,0,0,1,0,0,"H",1,"L","Gain_neutrality","Loss","arid",-1,1,1,0,"Low","None","OpenCoast"
4,"OpenCoast_62682","H","M","Medium","L","L",0,0,0,0,0,0,1,0,0,"H",1,"H","Loss","Loss","humid",-1,-1,1,1,"Low","Medium","OpenCoast"
4,"OpenCoast_62683","H","H","Low","L","L",1,0,0,0,0,0,1,0,0,"H",1,"H","Loss","Loss","humid",-1,-1,1,0,"Low","None","OpenCoast"
4,"OpenCoast_62684","H","H","Low","L","L",1,0,0,0,0,0,1,0,0,"H",1,"H","Gain_neutrality","Loss","arid",-1,1,1,0,"Low","None","OpenCoast"
4,"OpenCoast_62686","M","L","High","L","L",1,0,0,0,0,0,1,0,0,"H",1,"H","Loss","Loss","humid",-1,-1,1,1,"Medium","High","OpenCoast"
4,"OpenCoast_62688","H","H","Low","L","L",1,0,0,0,0,0,1,1,0,"H",1,"L","Loss","Gain_neutrality","arid",1,-1,1,0,"Low","None","OpenCoast"
4,"OpenCoast_62689","M","M","Medium","L","L",0,1,0,0,0,0,0,1,0,"H",0,"M","Loss","Loss","arid",-1,-1,1,1,"Medium","Medium","OpenCoast"
4,"OpenCoast_62690","L","L","High","L","L",0,1,0,0,0,0,0,1,0,"H",0,"H","Loss","Loss","arid",-1,-1,1,1,"High","High","OpenCoast"
4,"OpenCoast_62691","L","L","High","L","L",1,0,0,0,0,0,1,0,0,"H",1,"H","Loss","Loss","humid",-1,-1,1,1,"High","High","OpenCoast"
4,"OpenCoast_62694","H","H","Low","L","L",1,0,0,0,0,0,1,0,1,"H",1,"M","Gain_neutrality","Gain_neutrality","humid",1,1,1,0,"Low","None","OpenCoast"
4,"OpenCoast_62695","H","H","Low","L","L",0,1,0,0,0,0,0,1,0,"H",0,"M","Gain_neutrality","Gain_neutrality","arid",1,1,1,1,"Low","Low","OpenCoast"
4,"OpenCoast_62697","L","L","High","L","L",0,1,1,1,0,0,0,1,0,"H",0,"L","Loss","Loss","arid",-1,-1,1,1,"High","High","OpenCoast"
4,"OpenCoast_62698","H","H","Low","L","L",0,1,0,0,0,0,0,1,0,"H",0,"L","Gain_neutrality","Loss","arid",-1,1,1,1,"Low","Low","OpenCoast"
4,"OpenCoast_62699","H","H","Low","L","L",1,0,0,0,0,0,1,0,1,"H",1,"M","Gain_neutrality","Gain_neutrality","humid",1,1,1,0,"Low","None","OpenCoast"
4,"OpenCoast_62700","H","H","Low","L","L",1,0,0,0,0,0,1,1,0,"H",1,"M","Gain_neutrality","Gain_neutrality","arid",1,1,1,0,"Low","None","OpenCoast"
4,"OpenCoast_62705","H","H","Low","L","L",0,1,0,0,0,0,0,1,0,"H",0,"M","Gain_neutrality","Gain_neutrality","arid",1,1,1,1,"Low","Low","OpenCoast"
4,"OpenCoast_62707","H","H","Low","L","L",1,0,0,0,0,0,1,0,1,"H",1,"M","Loss","Loss","humid",-1,-1,1,1,"Low","Low","OpenCoast"
4,"OpenCoast_62710","L","L","High","L","L",1,0,0,0,0,0,1,0,0,"H",1,"L","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","OpenCoast"
4,"OpenCoast_62711","H","H","Low","L","L",1,1,0,0,0,0,1,1,0,"H",1,"H","Loss","Gain_neutrality","arid",1,-1,1,1,"Low","Low","OpenCoast"
4,"OpenCoast_62712","H","H","Low","L","L",1,1,0,0,0,0,1,1,0,"H",1,"L","Gain_neutrality","Loss","arid",-1,1,1,1,"Low","Low","OpenCoast"
4,"OpenCoast_62713","H","H","Low","L","L",1,1,0,0,0,0,1,0,0,"H",1,"M","Loss","Loss","humid",-1,-1,1,1,"Low","Low","OpenCoast"
4,"OpenCoast_62715","L","L","High","L","L",1,0,0,0,0,0,1,0,0,"H",1,"M","Loss","Loss","humid",-1,-1,1,1,"High","High","OpenCoast"
4,"OpenCoast_62716","H","H","Low","L","L",1,1,0,0,0,0,1,1,0,"H",1,"L","Gain_neutrality","Gain_neutrality","arid",1,1,1,0,"Low","None","OpenCoast"
4,"OpenCoast_62719","H","H","Low","L","L",1,1,0,0,0,0,1,1,0,"H",1,"L","Loss","Loss","arid",-1,-1,1,1,"Low","Low","OpenCoast"
4,"OpenCoast_62720","H","H","Low","L","L",1,1,0,0,0,0,1,1,0,"H",1,"M","Loss","Loss","arid",-1,-1,1,1,"Low","Low","OpenCoast"
4,"OpenCoast_62721","L","L","High","L","L",1,1,0,0,0,0,1,0,0,"H",1,"L","Loss","Loss","arid",-1,-1,1,1,"High","High","OpenCoast"
4,"OpenCoast_62724","L","L","High","L","L",1,0,0,0,0,0,1,0,0,"H",1,"L","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","OpenCoast"
4,"OpenCoast_62725","M","M","Medium","L","L",1,0,0,0,0,0,1,0,1,"H",1,"L","Loss","Loss","humid",-1,-1,1,1,"Medium","Medium","OpenCoast"
