"Type","Tidal_Class","future_slr","antecedent_slr","future_drought","future_extreme_rainfall","historical_drought","historical_extreme_rainfall","historical_storms","future_storms"
"OpenCoast_62374","Micro",0.229871198534966,2.7287323474884,0,11.5380048751831,1.51541459560394,1.84110939502716,46,0.999999999999998
"OpenCoast_62377","Micro",0.258364737033844,2.61889314651489,36.3368148803711,0,1.93621695041656,2.14957690238953,23,0.999999658459169
"OpenCoast_62378","Meso",0.21453683078289,-0.540625333786011,0,35.9471969604492,1.62439167499542,2.58450675010681,5,0.634590921226129
"OpenCoast_62380","Micro",0.29876446723938,1.71319115161896,24.0887031555176,0,1.28307497501373,1.37241876125336,23,0.937887899764579
"OpenCoast_62381","Micro",0.312622457742691,1.66099381446838,26.0776824951172,0,1.83652341365814,2.07583904266357,46,0.999999786621423
"OpenCoast_62382","Micro",0.238284662365913,-0.645857691764832,0,24.4531631469727,0,0,0,0.00134912286551514
"OpenCoast_62383","Meso",0.21453683078289,0.141323328018188,0,35.9087295532227,1.62696278095245,2.60094451904297,5,0.649645283931686
"OpenCoast_62384","Micro",0.29876446723938,1.41973209381104,22.323844909668,0,1.34426856040955,1.538250207901,26,0.951385166468387
"OpenCoast_62386","Micro",0.361642450094223,0.767711162567139,13.6065111160278,0,1.67235946655273,2.6873881816864,27,0.996105428195243
"OpenCoast_62387","Micro",0.312622457742691,2.28041291236877,22.4847106933594,0,1.83652353286743,2.07583904266357,46,0.9999996809255
"OpenCoast_62388","Micro",0.258364737033844,2.2198851108551,33.274730682373,0,2.14763617515564,2.03375697135925,21,0.999999261209565
"OpenCoast_62389","Micro",0.238284662365913,-0.782590091228485,0,24.453161239624,2.08642983436584,0,0,0.00134912286551514
"OpenCoast_62390","Micro",0.239818289875984,0.018333476036787,0,18.549430847168,2.26384830474854,0.57227486371994,0,0
"OpenCoast_62391","Micro",0.258364737033844,2.02997946739197,33.274730682373,0,2.13438653945923,2.12769055366516,22,0.999999399970963
"OpenCoast_62392","Micro",0.234819799661636,2.64927887916565,0,11.0493354797363,1.96719312667847,2.02349424362183,57,1
"OpenCoast_62393","Micro",0.29156106710434,1.00274527072906,6.52918291091919,0,2.29826474189758,2.14252352714539,15,0.999339752209578
"OpenCoast_62394","Micro",0.27567583322525,2.27195119857788,26.8267345428467,0,2.55198240280151,3.28874230384827,18,0.99998985512375
"OpenCoast_62395","Micro",0.334665030241013,2.02441024780273,22.4847106933594,0,1.88286817073822,2.01229858398438,43,0.999998823716869
"OpenCoast_62401","Micro",0.258364737033844,2.45163416862488,33.4134788513184,0,2.04756188392639,2.07760572433472,22,0.99999936166035
"OpenCoast_62402","Micro",0.27567583322525,2.3645761013031,34.6740455627441,0,2.66527700424194,3.20359063148499,21,0.99998768833095
"OpenCoast_62403","Micro",0.361642450094223,3.62914657592773,12.2305717468262,0,1.44272232055664,2.75297999382019,28,0.980955823852465
"OpenCoast_62404","Micro",0.217660576105118,2.52793502807617,0,25.510986328125,2.1189706325531,0.85574734210968,6,0.759428459877625
"OpenCoast_62405","Micro",0.239818289875984,-0.266339212656021,0,21.7974872589111,2.10348796844482,0.130963504314423,0,0
"OpenCoast_62406","Micro",0.258364737033844,2.61889314651489,37.8184089660645,0,1.98916053771973,2.04338836669922,24,0.999999757947892
"OpenCoast_62408","Micro",0.256912410259247,2.93642091751099,17.3529376983643,0,1.90938186645508,2.03182458877563,18,0.999598244346527
"OpenCoast_62409","Micro",0.237718313932419,1.850949883461,0,7.54370450973511,1.89121162891388,1.99627149105072,62,1
"OpenCoast_62411","Micro",0.27378049492836,2.75596857070923,25.6640548706055,0,2.08829188346863,2.7091383934021,20,0.999979821229023
"OpenCoast_62412","Micro",0.254764258861542,1.92692363262177,41.9726524353027,0,2.08229756355286,2.29659795761108,19,0.999998332165064
"OpenCoast_62414","Micro",0.261321187019348,2.84420013427734,17.1673011779785,0,1.70155787467957,1.92405164241791,16,0.999794444371741
"OpenCoast_62418","Micro",0.252124845981598,2.20222926139832,37.8184051513672,0,1.89926910400391,2.15579223632812,21,0.999999697724881
"OpenCoast_62419","Micro",0.221079304814339,-0.592543363571167,0,33.9842796325684,1.67708480358124,2.44686126708984,5,0.603700570112749
"OpenCoast_62421","Micro",0.238501593470573,-0.14439968764782,0,32.0006484985352,2.49362087249756,0,0,0.00269649292324547
"OpenCoast_62422","Micro",0.295877665281296,2.5599901676178,0,5.19231939315796,1.86207592487335,1.69687759876251,90,1.00000000222963
"OpenCoast_62423","Micro",0.295877665281296,3.2281436920166,0,5.19231939315796,1.86207580566406,1.69687759876251,89,1.0000000010968
"OpenCoast_62424","Micro",0.277918517589569,2.78552317619324,20.3297595977783,0,1.45354604721069,2.093581199646,19,0.999956731392466
"OpenCoast_62426","Micro",0.216133788228035,0.883624315261841,0,23.5802726745605,1.88328564167023,0.560949087142944,5,0.68560130785302
"OpenCoast_62427","Micro",0.254764258861542,1.8856748342514,40.4219551086426,0,1.8168135881424,2.32657790184021,18,0.999997222550691
"OpenCoast_62428","Micro",0.251330137252808,2.32811689376831,39.9573554992676,0,2.36960315704346,2.02115893363953,28,0.999999984254922
"OpenCoast_62430","Micro",0.256912410259247,2.88638925552368,17.9230117797852,0,1.89484047889709,2.04743623733521,18,0.999598244346527
"OpenCoast_62431","Micro",0.254764258861542,2.28077435493469,41.9726524353027,0,2.08229756355286,2.29659795761108,19,0.999997804670216
"OpenCoast_62432","Micro",0.361642450094223,3.52219080924988,12.2305717468262,0,1.58779430389404,2.73965549468994,26,0.978758173882728
"OpenCoast_62433","Micro",0.2599196434021,2.44036555290222,38.4731788635254,0,2.26941704750061,2.22667098045349,30,0.999999975547123
"OpenCoast_62435","Micro",0.312622457742691,0.869083762168884,26.3591899871826,0,1.93783783912659,2.1447160243988,48,0.999999817777458
"OpenCoast_62436","Micro",0.312622457742691,1.66099381446838,26.3591899871826,0,1.93783783912659,2.1447160243988,47,0.999999760803994
"OpenCoast_62437","Micro",0.27567583322525,1.92236471176147,26.048713684082,0,3.05196928977966,3.40309643745422,20,0.99998753584891
"OpenCoast_62441","Meso",0.21453683078289,0.329710870981216,0,35.9087333679199,1.56415176391602,2.64361357688904,6,0.655498242029747
"OpenCoast_62442","Micro",0.274570941925049,0.196398168802261,5.42818689346313,0,0,0,14,0.999232837248859
"OpenCoast_62443","Micro",0.270116448402405,1.71235632896423,29.1412143707275,0,2.77380442619324,3.196528673172,22,0.999995398690001
"OpenCoast_62445","Micro",0.261918187141418,1.45118677616119,33.9322395324707,0,2.26493811607361,2.62997150421143,24,0.999998892778089
"OpenCoast_62448","Micro",0.231365397572517,2.24101829528809,0,9.44833278656006,1.90008771419525,1.9645482301712,61,1
"OpenCoast_62449","Micro",0.231365397572517,2.8935911655426,0,9.44833183288574,1.90499901771545,1.90017127990723,60,1
"OpenCoast_62450","Micro",0.270116448402405,0.349402844905853,26.8267345428467,0,3.06308150291443,3.33261322975159,22,0.999989140009135
"OpenCoast_62453","Micro",0.277176439762115,1.20968377590179,15.6336946487427,0,1.8865293264389,2.29132676124573,19,0.999843576858172
"OpenCoast_62454","Micro",0.251487255096436,1.08900558948517,13.2346773147583,0,1.37037694454193,1.68956530094147,16,0.999683112256102
"OpenCoast_62455","Micro",0.229871198534966,2.42957401275635,0,13.0024003982544,1.92399036884308,1.98285627365112,48,1
"OpenCoast_62456","Micro",0.251487255096436,1.1394237279892,13.2346773147583,0,1.4523720741272,1.68635058403015,17,0.99971594670158
"OpenCoast_62457","Micro",0.267827928066254,1.10453844070435,12.3311347961426,0,1.31702148914337,1.78277504444122,18,0.999758245287637
"OpenCoast_62459","Micro",0.238284662365913,-0.28608238697052,0,24.7085018157959,2.29666066169739,0,0,0.00269649292324547
"OpenCoast_62460","Meso",0.21453683078289,0.964879512786865,0,35.9087333679199,1.56415164470673,2.64361357688904,7,0.670185867396696
"OpenCoast_62462","Micro",0.267827928066254,1.01924741268158,12.3311357498169,0,1.474653840065,1.96515500545502,18,0.999803736749213
"OpenCoast_62464","Micro",0.261918187141418,1.53110897541046,33.9322395324707,0,2.56297969818115,2.80881714820862,24,0.999998141845444
"OpenCoast_62465","Micro",0.330218642950058,-0.0288893412798643,22.3238430023193,0,1.58526456356049,1.66191041469574,27,0.962207871976353
"OpenCoast_62466","Micro",0.265625596046448,1.54692220687866,34.385311126709,0,2.64386892318726,2.70030188560486,25,0.999996803336462
"OpenCoast_62467","Micro",0.23911614716053,1.02765119075775,12.5098466873169,0,1.51224768161774,1.71495473384857,15,0.999626242174339
"OpenCoast_62468","Micro",0.270116448402405,0.456229835748672,26.8267345428467,0,3.06308150291443,3.33261322975159,22,0.999990602999023
"OpenCoast_62469","Micro",0.27567583322525,0.408112913370132,20.4767417907715,0,2.97238683700562,3.90788149833679,23,0.999987040897552
"OpenCoast_62470","Micro",0.23911614716053,0.724446713924408,12.2536096572876,0,1.76482927799225,1.77380156517029,15,0.999595336013393
"OpenCoast_62471","Micro",0.231365397572517,2.93163061141968,0,7.78313446044922,2.18246722221375,2.08875918388367,64,1
"OpenCoast_62472","Micro",0.294851720333099,-1.93688869476318,23.4802265167236,0,2.16057157516479,1.78301060199738,34,0.999995466746946
"OpenCoast_62474","Micro",0.294851720333099,-1.59732234477997,23.4802265167236,0,2.16057157516479,1.78301084041595,34,0.999996984384595
"OpenCoast_62475","Meso",0.205515071749687,1.97255849838257,0,33.0994415283203,1.34709310531616,2.54832553863525,8,0.676164051983518
"OpenCoast_62477","Micro",0.330218642950058,-1.88430869579315,19.4905166625977,0,1.24144077301025,2.02072668075562,24,0.975343703670052
"OpenCoast_62478","Micro",0.23358690738678,0.186692252755165,9.42083358764648,0,1.93512308597565,1.98576688766479,17,0.999491699312347
"OpenCoast_62479","Micro",0.23358690738678,1.19056522846222,12.0335311889648,0,2.34436798095703,1.99971413612366,17,0.999525125984377
"OpenCoast_62482","Micro",0.265298426151276,0.738894641399384,11.3413610458374,0,2.43552660942078,3.02996182441711,21,0.999835494639977
"OpenCoast_62483","Micro",0.252855002880096,0.802749156951904,10.5400381088257,0,2.22269773483276,2.82092595100403,17,0.99980191124632
"OpenCoast_62484","Micro",0.252855002880096,0.802749156951904,10.5400381088257,0,2.22269773483276,2.82092595100403,17,0.999779096904715
"OpenCoast_62485","Micro",0.352394461631775,-0.674845218658447,14.1949348449707,0,1.0536196231842,2.14718627929688,28,0.999129402847711
"OpenCoast_62486","Micro",0.252855002880096,0.936447858810425,10.5400390625,0,2.22269773483276,2.82092595100403,17,0.999762649008682
"OpenCoast_62487","Micro",0.233916401863098,2.80044531822205,0,7.78313446044922,2.18246722221375,2.08875918388367,67,1
"OpenCoast_62488","Micro",0.291063517332077,4.66042232513428,3.01989197731018,0,2.09170031547546,2.06110596656799,11,0.999999726229674
"OpenCoast_62491","Micro",0.271081924438477,0.87094509601593,7.97783374786377,0,3.26973795890808,3.09996914863586,20,0.999949611069046
"OpenCoast_62492","Micro",0.252855002880096,0.794520735740662,6.34689092636108,0,1.91740334033966,2.92356443405151,18,0.999731601762953
"OpenCoast_62494","Micro",0.248980328440666,0.732671678066254,5.95524930953979,0,2.83058309555054,2.63716578483582,15,0.999126346137823
"OpenCoast_62495","Micro",0.248980328440666,0.643023252487183,3.61771297454834,0,0,0,17,0.998930235364234
"OpenCoast_62496","Micro",0.252855002880096,0.794520735740662,6.34689140319824,0,1.91740334033966,2.92356443405151,17,0.999731601762953
"OpenCoast_62497","Micro",0.239462941884995,0.794520735740662,8.71390914916992,0,1.89250648021698,3.00557589530945,18,0.999717499320502
"OpenCoast_62498","Micro",0.23358690738678,0.732671678066254,5.96747350692749,0,2.83058309555054,2.63716578483582,13,0.999230131033433
"OpenCoast_62499","Micro",0.284921169281006,-0.306024253368378,17.1417922973633,0,1.90144824981689,1.88596618175507,24,0.999987251562418
"OpenCoast_62500","Meso",0.205515071749687,1.97255849838257,0,33.0994415283203,1.26423358917236,2.45031118392944,7,0.693911129910982
"OpenCoast_62501","Micro",0.231365397572517,3.10942149162292,0,9.98607349395752,2.20393395423889,1.9481463432312,61,1
"OpenCoast_62502","Micro",0.23358690738678,0.521956920623779,7.75650835037231,0,2.20169258117676,2.13651776313782,17,0.999382766046637
"OpenCoast_62504","Micro",0.231365397572517,3.10942149162292,0,12.1770668029785,2.25632619857788,2.00661540031433,64,1
"OpenCoast_62508","Micro",0.211203619837761,1.80211794376373,0,33.462703704834,1.35026335716248,2.92946648597717,9,0.80443982040476
"OpenCoast_62509","Micro",0.273302972316742,0.831829786300659,16.1403865814209,0,3.28405570983887,3.23078584671021,22,0.99996324155568
"OpenCoast_62510","Micro",0.312622457742691,-0.658138751983643,23.480224609375,0,2.02016186714172,1.9409693479538,47,0.9999996293123
"OpenCoast_62511","Micro",0.330218642950058,-0.633286714553833,22.2837257385254,0,1.57288432121277,1.82662510871887,25,0.968975772582141
"OpenCoast_62513","Micro",0.23911614716053,0.524551272392273,12.0335321426392,0,1.8749703168869,1.85933876037598,17,0.99957821556679
"OpenCoast_62514","Meso",0.205515071749687,1.30571329593658,0,33.0994415283203,1.41872084140778,2.63305401802063,8,0.679790922796432
"OpenCoast_62516","Micro",0.231365397572517,2.3508460521698,0,9.4032621383667,2.11559271812439,1.73618102073669,63,1
"OpenCoast_62518","Micro",0.352394461631775,-0.746441006660461,12.8914241790771,0,1.17987489700317,2.29813838005066,28,0.999262007465133
"OpenCoast_62520","Meso",0.205515071749687,2.29905796051025,0,34.0274772644043,1.27693235874176,2.63375782966614,7,0.778200047375829
"OpenCoast_62521","Micro",0.358058631420135,0.445476412773132,14.7211723327637,0,1.45633435249329,1.98484683036804,25,0.998954161419096
"OpenCoast_62522","Micro",0.27246880531311,5,3.33991122245789,0,2.05753564834595,2.20145106315613,10,0.99999945520041
"OpenCoast_62524","Micro",0.269405722618103,0.606024444103241,15.9458065032959,0,0,0,25,0.99999190903384
"OpenCoast_62525","Micro",0.239462941884995,0.462652504444122,8.99654006958008,0,1.91477394104004,3.01536822319031,19,0.999693886267013
"OpenCoast_62526","Meso",0.205515071749687,1.86058211326599,0,34.027473449707,1.26246082782745,2.32637858390808,7,0.726637663545447
"OpenCoast_62531","Micro",0.230066016316414,2.70601058006287,0,21.4064254760742,2.13215851783752,1.77447545528412,52,1
"OpenCoast_62533","Micro",0.284921169281006,0.437799751758575,16.0995693206787,0,1.85884058475494,1.90503895282745,20,0.99996596435681
"OpenCoast_62535","Micro",0.231365397572517,2.60632705688477,0,16.1889915466309,2.27746820449829,1.792445063591,60,1
"OpenCoast_62536","Micro",0.230066016316414,1.81029951572418,0,17.4022884368896,2.07776761054993,1.74875390529633,53,1
"OpenCoast_62537","Micro",0.231365397572517,3.46525764465332,0,16.1889896392822,2.35226202011108,2.1136782169342,66,1
"OpenCoast_62539","Micro",0.238190412521362,2.74162149429321,0,7.72428369522095,1.83489549160004,1.91575038433075,61,1
"OpenCoast_62540","Micro",0.261057555675507,1.98725068569183,33.274730682373,0,2.13514184951782,2.05024099349976,23,0.999999164766938
"OpenCoast_62541","Micro",0.239818289875984,0.018333476036787,0,18.5494289398193,2.15872240066528,0.294202655553818,0,0
"OpenCoast_62548","Micro",0.244798898696899,-0.197998479008675,0,34.7868423461914,2.23384070396423,4.01752901077271,3,0.698624979338742
"OpenCoast_62552","Micro",0.398991048336029,4.34782600402832,30.6584396362305,0,2.48857522010803,2.46478271484375,23,0.99434045554439
"OpenCoast_62553","Micro",0.238501593470573,-0.18432529270649,0,37.9737396240234,2.0973265171051,0.089245393872261,0,0.00538598337194518
"OpenCoast_62554","Micro",0.202829748392105,1.81633257865906,44.2173461914062,0,3.85047435760498,2.09488868713379,34,0.999999995947325
"OpenCoast_62555","Micro",0.398991048336029,4.34782600402832,30.8333339691162,0,2.47654986381531,2.46190428733826,24,0.994733849192992
"OpenCoast_62557","Micro",0.216133788228035,3.31266355514526,0,21.4572677612305,1.53678965568542,2.34697937965393,8,0.648660527412495
"OpenCoast_62559","Macro",0.205515071749687,3.54278945922852,0,34.027473449707,1.30904901027679,2.42967128753662,5,0.751075031041974
"OpenCoast_62560","Micro",0.269928276538849,3.53881096839905,2.75736308097839,0,2.2649564743042,1.99339580535889,8,0.999997833299934
"OpenCoast_62561","Micro",0.284921169281006,1.66813719272614,16.0995693206787,0,1.87755131721497,1.5851229429245,25,0.99997290930216
"OpenCoast_62564","Micro",0.306644380092621,0.00707013113424182,6.00278282165527,0,1.10963141918182,2.1159451007843,22,0.998470283131955
"OpenCoast_62566","Micro",0.27025955915451,0.033725805580616,3.8985424041748,0,2.91821479797363,2.11814427375793,25,0.999974787244965
"OpenCoast_62571","Macro",0.205515071749687,2.85842370986938,0,34.027473449707,1.28417098522186,2.66043543815613,7,0.781968147831385
"OpenCoast_62572","Micro",0.326368749141693,0.235196352005005,5.71472549438477,0,1.06598556041718,2.05259251594543,21,0.998581702543993
"OpenCoast_62573","Micro",0.286350548267365,-0.0632438585162163,2.49522686004639,0,1.16737270355225,2.22367882728577,21,0.998475525540409
"OpenCoast_62574","Micro",0.265986502170563,0.643652498722076,0.811174690723419,0,0.71893298625946,1.40872168540955,21,0.998678461205397
"OpenCoast_62576","Micro",0.326368749141693,0.719918310642242,5.71472597122192,0,1.06598556041718,2.05259251594543,22,0.998569446176577
"OpenCoast_62577","Micro",0.206287264823914,2.62042570114136,0,20.9794540405273,2.12303733825684,1.49910402297974,21,0.878327359903324
"OpenCoast_62578","Micro",0.261246174573898,0.339438021183014,0,2.34457111358643,0,0,22,0.999902516975267
"OpenCoast_62579","Micro",0.310106754302979,-1.1905859708786,4.74592113494873,0,0.900942027568817,1.99110472202301,22,0.999101517621008
"OpenCoast_62582","Micro",0.310106754302979,-0.566230654716492,4.74592113494873,0,0.932010889053345,2.0031566619873,21,0.999054773603517
"OpenCoast_62584","Micro",0.258196979761124,0.53657478094101,0,2.15022301673889,1.63125884532928,1.66474115848541,21,0.999934287637636
"OpenCoast_62585","Micro",0.315237164497375,-0.684493362903595,5.7940149307251,0,1.15972554683685,2.02344846725464,22,0.998996985589732
"OpenCoast_62586","Micro",0.265919268131256,1.99586617946625,18.4395580291748,0,2.46617436408997,1.89998722076416,18,0.999636906833954
"OpenCoast_62587","Micro",0.226644903421402,3.85640907287598,0,10.1323280334473,2.21542549133301,1.82566225528717,2,0.611922252398409
"OpenCoast_62591","Meso",0.212760135531425,2.54548215866089,0,29.6961898803711,1.56407690048218,2.51487851142883,13,0.900012594469798
"OpenCoast_62592","Micro",0.27025955915451,-0.0597805306315422,0.801170110702515,0,3.01725125312805,2.28394770622253,25,0.999968367282608
"OpenCoast_62593","Meso",0.206287264823914,3.03653287887573,0,22.871395111084,2.05946326255798,1.79654085636139,21,0.878858995902638
"OpenCoast_62595","Micro",0.326368749141693,0.00839735195040703,6.88797903060913,0,1.07824039459229,2.12467122077942,22,0.998446476691292
"OpenCoast_62596","Meso",0.212760135531425,2.62283158302307,0,30.1403217315674,1.4927374124527,2.60798215866089,13,0.890165719822673
"OpenCoast_62597","Micro",0.286350548267365,0.085533119738102,4.59562397003174,0,1.10761177539825,2.19380474090576,24,0.998454451538326
"OpenCoast_62598","Micro",0.341575086116791,-0.0917461216449738,8.29671955108643,0,1.41573083400726,2.09226894378662,24,0.998485958503954
"OpenCoast_62600","Micro",0.310106754302979,-0.232247084379196,4.15634441375732,0,1.10551333427429,2.09212327003479,22,0.998634439657215
"OpenCoast_62607","Meso",0.212760135531425,3.3655366897583,0,31.1069259643555,1.44722509384155,2.58936476707458,11,0.890647448348823
"OpenCoast_62608","Micro",0.24037504196167,4.78544044494629,0,20.2116641998291,2.07847046852112,0.773212373256683,0,0.00134912286551514
"OpenCoast_62609","Micro",0.261246174573898,-0.199026986956596,0,1.42289185523987,2.75527167320251,1.94851994514465,26,0.999943925606447
"OpenCoast_62610","Meso",0.212760135531425,2.46603178977966,0,29.6961898803711,1.58336222171783,2.46266603469849,12,0.895046552415448
"OpenCoast_62612","Micro",0.26571998000145,2.09011626243591,0.831710457801819,0,1.98685669898987,2.12979674339294,91,1
"OpenCoast_62614","Micro",0.256935060024261,0.375988334417343,0,3.07825493812561,2.0607213973999,1.81715297698975,22,0.999963959055837
"OpenCoast_62616","Micro",0.230103805661201,2.08017039299011,0,10.2613039016724,2.0756778717041,1.29821169376373,0,0.0318995782083208
"OpenCoast_62618","Micro",0.262237012386322,1.05986320972443,17.5020923614502,0,2.59693956375122,1.65629291534424,35,0.999996331407275
"OpenCoast_62619","Micro",0.230103805661201,2.26446485519409,0,10.2613039016724,2.03887581825256,1.26815783977509,0,0.0120791883224513
"OpenCoast_62624","Micro",0.266016364097595,1.08213555812836,10.443922996521,0,2.07712817192078,1.14061939716339,39,0.999997980021684
"OpenCoast_62625","Micro",0.223000258207321,1.84949254989624,0,7.67426061630249,2.00810647010803,1.53757333755493,1,0.192770285506396
"OpenCoast_62626","Meso",0.236376479268074,3.08164286613464,0,15.8390579223633,2.24596071243286,1.60666334629059,57,1
"OpenCoast_62627","Micro",0.256935060024261,1.723428606987,0,3.07825493812561,2.0607213973999,1.81715321540833,23,0.999968052380919
"OpenCoast_62630","Micro",0.256935060024261,1.9148656129837,0,3.07825517654419,2.03226685523987,2.03912782669067,23,0.999967477934832
"OpenCoast_62631","Micro",0.263509005308151,1.10261523723602,2.6962423324585,0,0,0,23,0.999944251035487
"OpenCoast_62632","Micro",0.318994581699371,0.418730616569519,0,0.826998472213745,0.917198181152344,2.0294942855835,22,0.999514805807388
"OpenCoast_62634","Micro",0.256935060024261,1.723428606987,0,3.07825517654419,0,0,24,0.999972032077537
"OpenCoast_62635","Micro",0.266016364097595,1.5476086139679,13.0937461853027,0,2.14892911911011,0.984416842460632,43,0.999998456462604
"OpenCoast_62636","Micro",0.268561840057373,2.29902172088623,0,0.977254688739777,1.95693576335907,2.13632607460022,91,1
"OpenCoast_62637","Micro",0.26571998000145,1.95341229438782,0.831545531749725,0,1.98685395717621,2.12979745864868,91,1
"OpenCoast_62638","Meso",0.242200523614883,2.18412971496582,0,4.51147603988647,1.97917103767395,2.15231823921204,70,1
"OpenCoast_62640","Micro",0.285771608352661,0.338310807943344,3.58798956871033,0,1.80272769927979,2.45851278305054,22,0.999841222871785
"OpenCoast_62642","Micro",0.233848184347153,4.18527364730835,0,13.4561223983765,2.23194622993469,1.00205671787262,0,0.00269649292324547
"OpenCoast_62643","Micro",0.264038056135178,2.2551543712616,2.39791393280029,0,1.93015944957733,2.29466938972473,22,0.999977371057225
"OpenCoast_62644","Macro",0.242200523614883,1.82556807994843,0,8.44422340393066,2.22453832626343,1.94002866744995,63,1
"OpenCoast_62645","Micro",0.262393891811371,1.40535426139832,16.0290641784668,0,2.68965625762939,2.22923684120178,20,0.999525976391951
"OpenCoast_62646","Macro",0.242200523614883,2.22054362297058,0,8.44422245025635,2.11341071128845,1.90593719482422,63,1
"OpenCoast_62648","Micro",0.236497327685356,-1.92500126361847,0,12.0752105712891,2.93784618377686,0.416292816400528,0,0.00134912286551514
"OpenCoast_62649","Micro",0.229214623570442,2.51772880554199,0,5.37661790847778,2.2324435710907,1.30835688114166,0,0.0703978615661609
"OpenCoast_62653","Micro",0.283942610025406,2.22831034660339,2.39791369438171,0,1.93015956878662,2.29466938972473,23,0.999973391033942
"OpenCoast_62655","Macro",0.236376479268074,2.68058490753174,0,12.8310108184814,2.37028169631958,1.75690472126007,61,1
"OpenCoast_62656","Micro",0.228164196014404,4.42931079864502,0,10.7383689880371,2.2692186832428,1.99555087089539,2,0.681140888799075
"OpenCoast_62657","Micro",0.260896682739258,0.425883501768112,16.6870651245117,0,2.65441298484802,2.18572211265564,17,0.999377264525757
"OpenCoast_62659","Micro",0.263509005308151,1.55489063262939,2.39791369438171,0,2.03226685523987,2.03912782669067,23,0.99997865140441
"OpenCoast_62661","Micro",0.295814216136932,1.70523035526276,4.70004367828369,0,1.52292251586914,2.45193839073181,26,0.999920364601293
"OpenCoast_62662","Micro",0.26641058921814,3.04091167449951,0,2.63231921195984,1.87080204486847,2.04169917106628,90,1
"OpenCoast_62663","Micro",0.229214623570442,-1.38310277462006,0,8.96262550354004,2.04716324806213,1.25474107265472,0,0.0564562009268376
"OpenCoast_62664","Micro",0.318994581699371,0.401842087507248,0,0.822930991649628,0.948099255561829,2.02945995330811,23,0.999517405915587
"OpenCoast_62665","Micro",0.318994581699371,0.125893086194992,0,0.520981907844543,0.981192827224731,2.02942323684692,21,0.999534400204256
"OpenCoast_62666","Micro",0.263509005308151,1.97560632228851,2.6962423324585,0,2.03226685523987,2.03912782669067,25,0.999971413186383
"OpenCoast_62667","Micro",0.26641058921814,2.88909459114075,0,2.63231921195984,1.87080204486847,2.04169917106628,90,1
"OpenCoast_62668","Meso",0.242200523614883,2.14677381515503,0,4.51147603988647,2.07509589195251,2.04645347595215,66,1
"OpenCoast_62671","Macro",0.236376479268074,3.09894752502441,0,15.8390579223633,2.23100590705872,1.5913223028183,59,1
"OpenCoast_62675","Micro",0.317172437906265,0.681405961513519,0,3.10288095474243,0.959305286407471,2.01824450492859,22,0.999630276299035
"OpenCoast_62676","Micro",0.258196979761124,0.546823263168335,0,2.15022301673889,1.96172666549683,1.57698786258698,22,0.999950390319478
"OpenCoast_62677","Micro",0.236299842596054,2.89668393135071,0,16.6974830627441,2.16310548782349,1.61570620536804,51,1
"OpenCoast_62678","Micro",0.265919268131256,2.27328753471375,18.4395580291748,0,2.50453090667725,1.89389181137085,16,0.999556430681376
"OpenCoast_62679","Micro",0.258196979761124,0.262123495340347,0,2.15022301673889,1.96172666549683,1.57698774337769,20,0.999958149248132
"OpenCoast_62680","Micro",0.239364698529243,3.41807794570923,0,18.1374988555908,2.49701929092407,0.531418979167938,0,0.00134912286551514
"OpenCoast_62681","Micro",0.258196979761124,0.807374477386475,0,5.27952527999878,1.96172666549683,1.57698786258698,23,0.999958638901759
"OpenCoast_62682","Micro",0.249043747782707,0.245933681726456,0,0.635380327701569,2.00860285758972,1.71899461746216,24,0.99993390638368
"OpenCoast_62683","Micro",0.272615790367126,0.424557894468307,4.91301393508911,0,1.84671103954315,2.06906127929688,22,0.999863815999008
"OpenCoast_62684","Micro",0.268516033887863,1.19911026954651,10.5140962600708,0,1.79822409152985,0.921920239925385,35,0.999953755640203
"OpenCoast_62686","Micro",0.320891559123993,1.10318505764008,0,5.26648139953613,1.04709374904633,1.44797945022583,23,0.999694443437602
"OpenCoast_62688","Micro",0.265295028686523,1.34859549999237,11.924747467041,0,2.30598568916321,0.634388387203217,27,0.999772066942956
"OpenCoast_62689","Micro",0.234564945101738,3.04021525382996,0,7.1178092956543,2.70306205749512,0.94283789396286,0,0.00404211236299601
"OpenCoast_62690","Micro",0.233409762382507,3.4847457408905,0,12.4818868637085,2.37215542793274,0.881297409534454,0,0
"OpenCoast_62691","Micro",0.325854003429413,0.854355096817017,0,7.82187795639038,1.19263160228729,1.50180315971375,24,0.999681957138019
"OpenCoast_62694","Micro",0.283942610025406,1.15170407295227,3.77005743980408,0,1.78826117515564,2.2502384185791,31,0.999974175644382
"OpenCoast_62695","Micro",0.234435841441154,3.18567991256714,0,11.9247951507568,2.30192470550537,0.88770592212677,0,0.00134912286551514
"OpenCoast_62697","Micro",0.233409762382507,3.41664433479309,0,12.4818868637085,2.37295484542847,0.779232025146484,0,0
"OpenCoast_62698","Micro",0.236497327685356,3.17293548583984,0,12.0613975524902,2.94666647911072,0.478460073471069,0,0.00134912286551514
"OpenCoast_62699","Micro",0.283942610025406,1.06692588329315,3.77005767822266,0,1.78771531581879,2.21982884407043,32,0.999975532149967
"OpenCoast_62700","Micro",0.270293623209,1.51319682598114,4.64490938186646,0,2.4033727645874,0.607438325881958,26,0.999863815999008
"OpenCoast_62705","Micro",0.234985753893852,3.33242511749268,0,7.2423849105835,2.49435138702393,0.987178266048431,0,0.00404211236299601
